ry | 0 | -0.309811550388835
ry | 1 | 0.0597137592686416
ry | 2 | -0.400109941668814
ry | 3 | 0.0720352364889544
ry | 4 | 0.301878559951827
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.495468082919620
ry | 1 | -0.233924789948549
ry | 2 | 0.0102698091459978
ry | 3 | -0.433873449012378
ry | 4 | 0.339251990914373
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.281789806109168
ry | 1 | 0.249204727583831
ry | 2 | 0.108711164829271
ry | 3 | -0.0697502859279912
ry | 4 | 0.337286907972747
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.467262273174232
ry | 1 | -0.196916666135183
ry | 2 | 0.136360088347458
ry | 3 | 0.529856258210388
ry | 4 | -0.0295282715725154
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.269455443109300
ry | 1 | -0.275290190129059
ry | 2 | -0.127064729536075
ry | 3 | -0.137599563200089
ry | 4 | -0.265146083449018
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.192166488976307
ry | 1 | 0.272486103874228
ry | 2 | 0.0266848915700294
ry | 3 | -0.378187004493093
ry | 4 | -0.318791323912742
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.57220665578130
ry | 1 | 0.125776977832663
ry | 2 | 0.0872031775896095
ry | 3 | 0.249622602965728
ry | 4 | -0.449194052566111
