ry | 0 | 0.275290180621426
ry | 1 | -0.191251537898086
ry | 2 | 0.286846769345557
ry | 3 | -0.148474325259187
ry | 4 | 0.583334715019375
ry | 5 | -0.256691523930726
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0264161248835133
ry | 1 | -0.0202818342526950
ry | 2 | 0.472487935876657
ry | 3 | -0.0760318916677673
ry | 4 | 0.304540832648750
ry | 5 | -0.0194426898585592
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0710988727253892
ry | 1 | 0.0200363461534904
ry | 2 | -0.494929161868605
ry | 3 | -0.0304455449707860
ry | 4 | -0.229894404932155
ry | 5 | -0.0478327413760576
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.132295435831886
ry | 1 | 0.274950472253761
ry | 2 | -0.0753617298408362
ry | 3 | -0.0573900934048925
ry | 4 | -0.242367932457838
ry | 5 | -0.0253116459092186
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0464383542943653
ry | 1 | -0.316574108015130
ry | 2 | -0.0513713044225631
ry | 3 | 0.435892261160120
ry | 4 | -0.624250849894772
ry | 5 | 0.197644085511564
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.973228145313530
ry | 1 | 0.294808902713306
ry | 2 | 0.424623685373909
ry | 3 | -0.0620568921309493
ry | 4 | -0.145580514825479
ry | 5 | 0.164063430940052
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.419810771097367
ry | 1 | -0.182544727869408
ry | 2 | -0.0491766254397166
ry | 3 | 0.173124469282707
ry | 4 | 0.224726853641843
ry | 5 | -0.00183778283915924
