ry | 0 | -0.0899046650107138
ry | 1 | -0.120027156098205
ry | 2 | -0.0816661611998892
ry | 3 | -0.311749320903353
ry | 4 | -0.0240123723038677
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.288753487981491
ry | 1 | 0.0925509884657355
ry | 2 | 0.0834941478960554
ry | 3 | 0.833049201277747
ry | 4 | 0.0352755501083326
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.241980711359277
ry | 1 | 0.219924230299769
ry | 2 | -0.0148588295981884
ry | 3 | 0.199957161498339
ry | 4 | -0.110384822177130
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.220623877159979
ry | 1 | -0.157272630181624
ry | 2 | -0.0876325445017594
ry | 3 | -0.686698132639462
ry | 4 | 0.0716417679670350
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0244934422847711
ry | 1 | -0.183992977104247
ry | 2 | -0.0766374483345321
ry | 3 | -0.00265500824755490
ry | 4 | 0.0650384830035527
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.123684999488339
ry | 1 | -0.0731744394478705
ry | 2 | -0.0318713426475401
ry | 3 | 0.760963801189147
ry | 4 | -0.0764500622855209
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.07760782852825
ry | 1 | 0.243795963075397
ry | 2 | 0.0584550211110612
ry | 3 | 0.159845869856842
ry | 4 | 0.0701680152068061
