ry | 0 | -0.125031322278650
ry | 1 | 0.147396606546538
ry | 2 | -0.166697699604407
ry | 3 | -0.115570943328162
ry | 4 | -0.238172278450859
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0202307899713901
ry | 1 | -0.0170914673185580
ry | 2 | 0.116836409413468
ry | 3 | 0.163814503494760
ry | 4 | -0.181636370168701
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0349944070829709
ry | 1 | -0.193971627079327
ry | 2 | -0.109467625906808
ry | 3 | 0.254231803015007
ry | 4 | -0.143082445103027
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.322053764829673
ry | 1 | -0.115626003290945
ry | 2 | -0.0215361270479533
ry | 3 | 0.161167349679082
ry | 4 | -0.0941288120228447
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0720984066128933
ry | 1 | -0.0785766945010130
ry | 2 | 0.0898020341384147
ry | 3 | -0.300513999242584
ry | 4 | 0.119421742831996
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.212512460515340
ry | 1 | 0.174878121187871
ry | 2 | 0.0702098254731606
ry | 3 | 0.118086610272948
ry | 4 | 0.0766126632797462
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.310093553764113
ry | 1 | -0.0858389195706353
ry | 2 | -0.0858231573959963
ry | 3 | 0.260528586582538
ry | 4 | 0.375535458114133
