x | 2 | 
ry | 0 | 1.5818879624461577
ry | 1 | 0.6874991181514368
ry | 2 | 0.6819714657611182
ry | 3 | 1.5765272120109406
ry | 4 | 1.5780314571318632
ry | 5 | -0.12956535369754174
ry | 6 | -1.0277577410155918
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.022062017334009913
ry | 1 | 0.012065409434631505
ry | 2 | -0.0072149492459605185
ry | 3 | 0.023486878558203694
ry | 4 | 0.0647302091868502
ry | 5 | 0.41744101639092257
ry | 6 | 0.016990580916312236
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.623753826799468
ry | 1 | -0.6628514088272965
ry | 2 | -1.2249412659746493
ry | 3 | -1.4711335651429036
ry | 4 | -1.601916264902078
ry | 5 | 0.09844523349233031
ry | 6 | -0.8472435316493566
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.871974736544683
ry | 1 | -0.06825561837448364
ry | 2 | -0.037101079116257846
ry | 3 | -0.028328826544395107
ry | 4 | 0.05266321549344989
ry | 5 | -0.11941301017644072
ry | 6 | -0.5609614901469189
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.1476406352317392
ry | 1 | -0.1189485267981743
ry | 2 | 2.245044010620065
ry | 3 | -0.05231438324217498
ry | 4 | 0.03605788726633259
ry | 5 | -0.03794092661631322
ry | 6 | 2.5977284554225637
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.05040375422485324
ry | 1 | 0.14145074848605071
ry | 2 | 0.08988486669375477
ry | 3 | 0.02039455994927011
ry | 4 | -0.12423632322646672
ry | 5 | 0.11975694495993866
ry | 6 | -0.868838874681552
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.2078696563554579
ry | 1 | 0.04024191956318917
ry | 2 | -3.0248390635199947
ry | 3 | -0.06581338438357874
ry | 4 | 0.0150195751142577
ry | 5 | -0.01914746569816326
ry | 6 | 0.1729358750188083
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.662311419477952
ry | 1 | -0.05455991991650984
ry | 2 | -0.10387529183822106
ry | 3 | 0.028918517865374117
ry | 4 | -0.1503666254403712
ry | 5 | 0.05969239920977813
ry | 6 | -0.5494619268428125
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.2597846199138003
ry | 1 | 0.24749537958100548
ry | 2 | 1.610807624560908
ry | 3 | 0.20058974278677985
ry | 4 | -0.014396756216138777
ry | 5 | -0.058112677880814624
ry | 6 | -0.133457717249379
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.38062299043094533
ry | 1 | -0.07003037854149091
ry | 2 | 0.05889261672281658
ry | 3 | 0.2567522334728455
ry | 4 | -0.024348979395229266
ry | 5 | -0.058469409177837696
ry | 6 | 0.29151922403269814
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.019646807622408027
ry | 1 | -0.0701677095611967
ry | 2 | -0.42623581578663927
ry | 3 | -0.2964704925448129
ry | 4 | -0.21103351783402016
ry | 5 | 0.0932166999293029
ry | 6 | -0.45672597773652907
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.14959123876987257
ry | 1 | 0.16733404313839706
ry | 2 | 0.10687790358336724
ry | 3 | -0.25074440008714766
ry | 4 | -0.01829430199369517
ry | 5 | 0.005953612646875656
ry | 6 | 0.06243546815953279
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.055613652692548955
ry | 1 | 0.006306164960015418
ry | 2 | 0.09959483061072899
ry | 3 | 0.17596359483937984
ry | 4 | 0.2092741683729176
ry | 5 | 0.09773184659321843
ry | 6 | -0.4639047293351209
