x | 2 | 
ry | 0 | -1.508767258444857
ry | 1 | -0.43661082644265803
ry | 2 | -0.1068077293403709
ry | 3 | 0.9127663252668732
ry | 4 | -1.5697328664131176
ry | 5 | 0.6235128334980259
ry | 6 | -0.2317433993926917
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.3189601558173806
ry | 1 | 0.160993834574489
ry | 2 | -0.3609649248324267
ry | 3 | -1.666953442394121
ry | 4 | -0.08777887678575608
ry | 5 | -0.10458267864184403
ry | 6 | 0.002298607041474924
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.5257162000645206
ry | 1 | 0.017897670367185696
ry | 2 | -1.8084788352407788
ry | 3 | -0.7726853456166521
ry | 4 | 3.1425194925200537
ry | 5 | 0.04850890507841949
ry | 6 | 0.2509336137073992
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.6068686265907839
ry | 1 | 0.14605077438693684
ry | 2 | 0.3441179800325249
ry | 3 | -0.07455443013007901
ry | 4 | 0.3476639330299417
ry | 5 | -1.86318308708073
ry | 6 | -0.0019493899067852816
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.07393922761451968
ry | 1 | 0.7202594580851226
ry | 2 | -0.0965227383116162
ry | 3 | -0.543209092435596
ry | 4 | -0.03832149140161467
ry | 5 | 0.10760758748434078
ry | 6 | 0.07551943474045278
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.41079555577581595
ry | 1 | 0.12083171412208722
ry | 2 | 0.4441736459075078
ry | 3 | -0.025922879866741785
ry | 4 | 0.3164172612155346
ry | 5 | 1.8585909439096975
ry | 6 | 0.00029171093059911343
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.2858824934127098
ry | 1 | -0.0034045520804839493
ry | 2 | 2.480950485976246
ry | 3 | 1.5992902983481176
ry | 4 | -1.3047018261511278
ry | 5 | -0.34741150328920595
ry | 6 | -0.10672203979202532
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.5949673104660664
ry | 1 | -0.689154927157037
ry | 2 | -1.22527192522337
ry | 3 | 0.0009641881700956264
ry | 4 | -0.0062729438206380085
ry | 5 | 0.01890691443671013
ry | 6 | -0.0044940703414239795
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.3471950371795546
ry | 1 | -0.10334511215302981
ry | 2 | 0.3800655529990024
ry | 3 | -0.07660005339735616
ry | 4 | -0.32168661939784554
ry | 5 | 0.4751020810006549
ry | 6 | 0.02962412621343537
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.13531332223144635
ry | 1 | 0.47658085843022635
ry | 2 | 0.4663830092046577
ry | 3 | -0.0011870091579196812
ry | 4 | 0.0711349822603035
ry | 5 | 0.031190512926037865
ry | 6 | -0.037412129179094866
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.17147921549937445
ry | 1 | 0.27658463338519623
ry | 2 | -0.9348552453596574
ry | 3 | 0.13307538007395264
ry | 4 | 0.031631435496235094
ry | 5 | -0.7218919541661525
ry | 6 | 0.11200701590534635
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.01051092090185483
ry | 1 | 0.10738896694043583
ry | 2 | 0.20288051399190868
ry | 3 | -0.002309525635924575
ry | 4 | 0.016770372407491223
ry | 5 | -0.032298533529823086
ry | 6 | 0.0064386917035672295
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.10616762621256744
ry | 1 | -0.1166629472236704
ry | 2 | -0.2974174074942251
ry | 3 | -0.2191132489296245
ry | 4 | 0.0023648289329252677
ry | 5 | -0.17565993408493463
ry | 6 | -0.03273027566428416
