x | 2 | 
ry | 0 | 0.421813059104098
ry | 1 | -3.90004380582251
ry | 2 | -1.56805432053793
ry | 3 | -0.212028685346529
ry | 4 | 7.80830712602296e-5
ry | 5 | 1.54206087803401
ry | 6 | -1.61626869652527
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 1.47646161301341
ry | 1 | -1.52476474370859
ry | 2 | -3.05544412380036
ry | 3 | -1.56400688845035
ry | 4 | 1.54975142246340
ry | 5 | 2.11546724484789e-5
ry | 6 | 1.25628499650481
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -1.42462451945782
ry | 1 | 1.87650931804059
ry | 2 | 3.15953673769762
ry | 3 | -3.33875195242049
ry | 4 | -0.103056404740272
ry | 5 | -0.785308979065048
ry | 6 | -0.0141903781082311
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.561966359505779
ry | 1 | 3.13463496514216
ry | 2 | -0.113727362068529
ry | 3 | -1.56964263468845
ry | 4 | -1.57031498286966
ry | 5 | 1.57001398485156
ry | 6 | 0.785029452228618
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0325611946534468
ry | 1 | -0.398876021734305
ry | 2 | -3.11311313517778
ry | 3 | -1.61167077063536
ry | 4 | 1.61575762881250
ry | 5 | 0.00767357941149133
ry | 6 | 1.56640966691514
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 1.56345860137853
ry | 1 | -0.230165158654917
ry | 2 | -0.512119130995585
ry | 3 | -0.00158493838691800
ry | 4 | 1.86852962957539
ry | 5 | -0.000933586205711966
ry | 6 | 0.000323948017497174
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.00320796762191522
ry | 1 | 0.00309047290892629
ry | 2 | 1.45506257745807
ry | 3 | -1.57086320581119
ry | 4 | 1.25606284249526
ry | 5 | 2.82724943719600
ry | 6 | 0.430181519080818
