x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -2.53252345302149
ry | 1 | 5.80618680761306e-5
ry | 2 | -0.000790052233944022
ry | 3 | 3.52020537670260
ry | 4 | 2.13213719054036
ry | 5 | 0.102624005349645
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.46436678158087
ry | 1 | -1.57060377716551
ry | 2 | 1.65096237152570
ry | 3 | 1.70882588415700
ry | 4 | 2.10549882933056
ry | 5 | -1.45096895913934
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.111502821929572
ry | 1 | 0.000500095375892723
ry | 2 | -9.87702501246649e-5
ry | 3 | 0.00377583212510993
ry | 4 | 0.0260257888802789
ry | 5 | -0.647634003306565
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57126844989248
ry | 1 | -0.0269706857892486
ry | 2 | -1.57113043318017
ry | 3 | 1.55052911930962
ry | 4 | 2.17181049366943
ry | 5 | 0.935868765612979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.32442459309723
ry | 1 | 0.000181460537899973
ry | 2 | -0.000163830216283173
ry | 3 | 1.51012524214691
ry | 4 | -0.0332256759390863
ry | 5 | -0.153721980901206
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.57461911780038
ry | 1 | 1.57062414616840
ry | 2 | 1.58297229634427
ry | 3 | -0.231622901939895
ry | 4 | -1.54717535079456
ry | 5 | 3.14772249586536
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57052087014423
ry | 1 | 1.61813738577310
ry | 2 | -0.482403397567264
ry | 3 | -0.819945032750240
ry | 4 | -1.00780046042071
ry | 5 | -0.538755767915702
