x | 2 | 
ry | 0 | 0.631578003154638
ry | 1 | 0.0307961241255418
ry | 2 | 0.00446638987319447
ry | 3 | -0.114256641412149
ry | 4 | -0.0146966388147009
ry | 5 | 0.0202018905473710
ry | 6 | -0.0107688017732814
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0146334596916330
ry | 1 | -0.0405693805551466
ry | 2 | -0.170396092806797
ry | 3 | 0.311118646088502
ry | 4 | 0.107477307674486
ry | 5 | -0.0203665587844505
ry | 6 | -1.37811759007814
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.271783872269311
ry | 1 | 0.100002767666431
ry | 2 | 0.880822688837442
ry | 3 | -0.0450899920263859
ry | 4 | -0.0368131033180243
ry | 5 | 0.00587440312652426
ry | 6 | -0.00961554414996244
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.327002317357636
ry | 1 | 0.0186718248061020
ry | 2 | -0.00213633180214558
ry | 3 | -1.24176027289138
ry | 4 | -0.388618549387702
ry | 5 | 0.110561484619791
ry | 6 | -0.00134105405579930
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0145316087629236
ry | 1 | 0.326530453386534
ry | 2 | -0.490071496608139
ry | 3 | -0.118278070719002
ry | 4 | 0.0432374793087707
ry | 5 | -0.241326331049132
ry | 6 | -0.0564492745115049
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0215499647146175
ry | 1 | 0.0113254166076005
ry | 2 | -0.00319389651564396
ry | 3 | 0.109565297456476
ry | 4 | 0.227920409293402
ry | 5 | 0.544098726432389
ry | 6 | -0.471497111258809
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0346873346973405
ry | 1 | 0.00626345151676783
ry | 2 | 0.210568415721435
ry | 3 | -0.0652126865069897
ry | 4 | -0.00182373731043415
ry | 5 | -0.775296774301580
ry | 6 | 0.0506204204955358
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.341289452381993
ry | 1 | 0.0407837529159234
ry | 2 | -0.265675384577317
ry | 3 | 0.0402267417979798
ry | 4 | 1.70678082260802
ry | 5 | -0.183665636720796
ry | 6 | -0.130241637054262
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.0636405587818690
ry | 1 | 0.142253506365234
ry | 2 | 0.585921609783723
ry | 3 | -0.116736087720926
ry | 4 | 0.692608290094539
ry | 5 | 0.821101850811578
ry | 6 | 0.0633309249607116
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0109358469041166
ry | 1 | -0.00884775178971878
ry | 2 | 0.971478703860185
ry | 3 | -1.58514700875986
ry | 4 | -1.31485760089510
ry | 5 | 0.116137335653451
ry | 6 | 1.51063557509304
