x | 2 | 
ry | 0 | -0.421626385314855
ry | 1 | 0.562346542104733
ry | 2 | 1.01516760500145
ry | 3 | -0.570023011790362
ry | 4 | 0.0336798519607180
ry | 5 | -1.22238619943011
ry | 6 | 0.0801359670226232
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.103711916803633
ry | 1 | 0.0518269744548965
ry | 2 | -0.156894556012281
ry | 3 | -0.230669803621906
ry | 4 | 0.750740107244422
ry | 5 | -0.0149335449177912
ry | 6 | 0.290058691481638
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.499238616750840
ry | 1 | -0.423088549078985
ry | 2 | -0.145217248871688
ry | 3 | 0.0912108387928571
ry | 4 | -0.0529441618496723
ry | 5 | 0.00273584354852989
ry | 6 | -0.0924555769443987
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.0497217825381257
ry | 1 | 0.963214121246039
ry | 2 | 0.0626639531002251
ry | 3 | 0.354823576239425
ry | 4 | 1.72640360675033
ry | 5 | -0.267375240157967
ry | 6 | -0.0212085666484164
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.0673307344006945
ry | 1 | -0.0200784694108748
ry | 2 | 0.998952105433402
ry | 3 | 1.05694363382631
ry | 4 | -0.0339877805585795
ry | 5 | -0.384991348814998
ry | 6 | -0.0564998486095780
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.000261392285628774
ry | 1 | -0.406670265618179
ry | 2 | -0.232162946161244
ry | 3 | -0.578516357269937
ry | 4 | 0.228758239104310
ry | 5 | -0.168213662271196
ry | 6 | -0.175839321351999
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.0473127458883903
ry | 1 | -0.397191415879763
ry | 2 | 0.877134523380008
ry | 3 | 0.369731483908240
ry | 4 | 0.751582988938830
ry | 5 | 0.140406898595490
ry | 6 | -0.261235967661076
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.157493110843447
ry | 1 | -0.00913432951607105
ry | 2 | -0.00610841386919188
ry | 3 | -0.0347731706275967
ry | 4 | -0.363202853386589
ry | 5 | -0.962972032474205
ry | 6 | -0.565070284997033
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -1.58460484015906
ry | 1 | 0.811642948099027
ry | 2 | 1.48115742220192
ry | 3 | -0.992342321684345
ry | 4 | -0.521401381993949
ry | 5 | 1.06268196540011
ry | 6 | 2.28242689045919
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.679729583983565
ry | 1 | 0.0406357966239964
ry | 2 | 0.0669471931626585
ry | 3 | -1.52606386314613
ry | 4 | -0.935641548100157
ry | 5 | 1.30206775909653
ry | 6 | 0.673408544551972
