x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -2.05764258517708
ry | 1 | -3.14159265358979
ry | 2 | -3.14159265358979
ry | 3 | 1.47968226515418
ry | 4 | 0.0231606306593549
ry | 5 | -1.40583176985931
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.14159265358979
ry | 1 | -1.45606961432849
ry | 2 | 3.14157970326432
ry | 3 | -3.14014106407508
ry | 4 | 0.302513716793535
ry | 5 | -0.896633219342923
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57079973151461
ry | 1 | -3.14159265358979
ry | 2 | 1.57077392812255
ry | 3 | 3.14159265358979
ry | 4 | 0.0547533251577582
ry | 5 | 3.00253245314178
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.000316243534938911
ry | 1 | 1.76600288306876
ry | 2 | 3.14159265358979
ry | 3 | 3.14159265358979
ry | 4 | 1.58328075023350
ry | 5 | 3.09437879810889
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.76515448931681
ry | 1 | 1.57080035953596
ry | 2 | -1.57055780151580
ry | 3 | 1.62952194200681
ry | 4 | -0.293617531825435
ry | 5 | 3.13479696507586
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.14129594338308
ry | 1 | 2.99402959010272
ry | 2 | 2.63659668642176
ry | 3 | 0.316830980333961
ry | 4 | -0.363022686451068
ry | 5 | -1.57104755772378
