x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | 1.32568537449846
ry | 1 | -0.0368837423830548
ry | 2 | 3.14158263663886
ry | 3 | -0.873315095898936
ry | 4 | 0.579730612357409
ry | 5 | 0.903182541491776
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.55609262683971
ry | 1 | -1.74213036040800
ry | 2 | -1.57092140013932
ry | 3 | -1.17090152956314
ry | 4 | 1.61021136190957
ry | 5 | -3.02789307748481
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.44561934196809
ry | 1 | 0.0156969797474984
ry | 2 | -1.57078869652975
ry | 3 | -1.57094358225117
ry | 4 | -1.42776300746378
ry | 5 | -0.434938921941043
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.477907891115306
ry | 1 | 0.312800654667612
ry | 2 | 1.57080894615278
ry | 3 | -1.74173764318277
ry | 4 | 0.269566748080370
ry | 5 | 0.0201034644158612
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.14159265358979
ry | 1 | 1.77282076198868
ry | 2 | -3.35966681488074e-5
ry | 3 | 0.000272898058618575
ry | 4 | -0.0686167158748476
ry | 5 | 1.46828508113564
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.99924989913196
ry | 1 | -1.57082940315400
ry | 2 | 0.189082723049521
ry | 3 | 2.47856584137114
ry | 4 | 2.29771482897833
ry | 5 | -0.164442098483930
