x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -1.71447321425309
ry | 1 | 7.83981307071215
ry | 2 | 1.56970237794627
ry | 3 | 1.61766030252006
ry | 4 | 17.2787513835714
ry | 5 | -9.42477704031901
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.11580437704074
ry | 1 | 4.71256628328476
ry | 2 | -1.57157622552964
ry | 3 | 1.21364362954648
ry | 4 | 3.10429001946218
ry | 5 | 7.89813216276586
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.15115675201415
ry | 1 | 0.00123476991147073
ry | 2 | -4.71201457030195
ry | 3 | -0.772058291693314
ry | 4 | -1.57080519028059
ry | 5 | -3.96700803946123
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.807313979549942
ry | 1 | -10.9959575442098
ry | 2 | 4.71238166880726
ry | 3 | 1.57061351300697
ry | 4 | -1.57079288236343
ry | 5 | -9.19471975227510
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 7.85153168514003
ry | 1 | 1.57085861367230
ry | 2 | -6.26899772325795
ry | 3 | -6.05295018136114
ry | 4 | 1.57324028433586
ry | 5 | -13.3294384545113
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.14183853173380
ry | 1 | -1.57023309907823
ry | 2 | -3.26813073722600
ry | 3 | -8.20514889493900
ry | 4 | 1.57079334878757
ry | 5 | -6.29297302823623
