x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | 0.0262241360601556
ry | 1 | -1.10738391560399
ry | 2 | 1.10738399734344
ry | 3 | -1.55887483061847
ry | 4 | 0.442053018338404
ry | 5 | 1.77462613755604
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.16078447202731
ry | 1 | -1.91455752411803e-7
ry | 2 | -0.734878694987806
ry | 3 | -1.57427640236026
ry | 4 | -1.57077456167692
ry | 5 | -2.04131629042661
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.57079526976108
ry | 1 | -1.57078609790806
ry | 2 | -8.68009460683901e-5
ry | 3 | -1.61882612910691e-7
ry | 4 | -0.612952522351354
ry | 5 | 0.218839919280181
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.404416061382383
ry | 1 | -1.13687269172454e-5
ry | 2 | -1.57078750749887
ry | 3 | -0.263354304800402
ry | 4 | 1.56320518319288
ry | 5 | 0.00506459817532484
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.14148190433164
ry | 1 | 3.10344415118112e-5
ry | 2 | -2.26662850812194e-6
ry | 3 | -8.91362553361902e-5
ry | 4 | -2.52491585329931
ry | 5 | 1.56036319660489
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57044347959765
ry | 1 | -1.87991939217638e-6
ry | 2 | 0.0143216540903680
ry | 3 | -0.585004836884694
ry | 4 | -0.00936061880114704
ry | 5 | -1.57285229649201
