x | 2 | 
ry | 0 | -3.51510813421358
ry | 1 | 1.61854033761371
ry | 2 | -1.58269622501098
ry | 3 | 0.348524399726144
ry | 4 | 7.13510415801869e-5
ry | 5 | 3.58604026875532
ry | 6 | 1.09483770373550
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 2.41096571306064
ry | 1 | -1.59967975662760
ry | 2 | 0.0169707538763250
ry | 3 | -0.000307876109073781
ry | 4 | 0.771648586722154
ry | 5 | -0.000244457338721655
ry | 6 | 1.88906120528287
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 1.33804001754748
ry | 1 | 0.512747255051282
ry | 2 | -1.56044336602682
ry | 3 | 1.62556321562256
ry | 4 | 1.77306657514356e-5
ry | 5 | -0.00105408560193482
ry | 6 | 0.186240579702825
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.703692616182322
ry | 1 | 0.365531645266119
ry | 2 | 0.0504072392551657
ry | 3 | -1.57762082185006
ry | 4 | 0.00384856563672042
ry | 5 | -1.56933400078891
ry | 6 | -1.56339113675447
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 1.66230107778131
ry | 1 | 3.14134176941874
ry | 2 | 1.57409187301827
ry | 3 | -3.14406453530026
ry | 4 | -0.000874973158679198
ry | 5 | -0.0473454550630484
ry | 6 | 0.00748631251661992
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.00740142449271409
ry | 1 | 1.64321390630039
ry | 2 | 1.58165745797595
ry | 3 | 1.57053393055086
ry | 4 | 2.10519922885543
ry | 5 | 1.71962692013998
ry | 6 | -0.0905413883176052
