x | 0 | 
x | 2 | 
ry | 0 | -0.00940348861578605
ry | 1 | -0.413449185104798
ry | 2 | -1.21800500001122e-5
ry | 3 | -0.0458603949023532
ry | 4 | -0.0385378352856140
ry | 5 | 0.0337560322838104
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.126229361537036
ry | 1 | 0.00363844824825807
ry | 2 | 8.72214772534831e-5
ry | 3 | 0.276941796939856
ry | 4 | 0.542402268938724
ry | 5 | -0.00690984337731956
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0263320874101114
ry | 1 | 1.97241750888544
ry | 2 | -1.44616699491683
ry | 3 | 1.66077039750953e-5
ry | 4 | -0.313833695436978
ry | 5 | -3.14519489437008
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0917914168266813
ry | 1 | 0.00930792891646673
ry | 2 | -0.0141345617397183
ry | 3 | -0.785392320614727
ry | 4 | 0.0453311686227179
ry | 5 | 0.0665065680825341
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.511854534037694
ry | 1 | 0.0181671772456006
ry | 2 | -0.0114789387988538
ry | 3 | -0.000281258659005825
ry | 4 | 2.35619179964051
ry | 5 | -0.0229761518338400
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.03027187481900
ry | 1 | -1.57078190192810
ry | 2 | -0.130292692850179
ry | 3 | 1.35379720583504
ry | 4 | 0.100663788313261
ry | 5 | 0.451460802236484
