x | 0 | 
x | 2 | 
ry | 0 | -1.10334656422875
ry | 1 | -0.831290006295192
ry | 2 | 1.60727240899565
ry | 3 | 1.49429038332785
ry | 4 | 1.60877950326899
ry | 5 | -1.86893933476829
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0903749326007408
ry | 1 | -0.157553039305592
ry | 2 | -1.53992011079870
ry | 3 | -0.149214977497276
ry | 4 | -0.0297991694793487
ry | 5 | -0.0766221373264708
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.38251033640187
ry | 1 | 0.00609353943097824
ry | 2 | 0.153975628801372
ry | 3 | -0.782368839001899
ry | 4 | -0.211554655954740
ry | 5 | -0.358616046326939
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.61162930804281
ry | 1 | 1.63632061044925
ry | 2 | 1.57993294512935
ry | 3 | -0.779299174324164
ry | 4 | 0.0426203976485867
ry | 5 | -0.0677861553620497
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.13568955934899
ry | 1 | -1.02358296361251
ry | 2 | -0.0359743132734121
ry | 3 | 0.00365360084709968
ry | 4 | -0.00715602878918451
ry | 5 | 0.0149617253331553
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.955244948890352
ry | 1 | 0.0461160018909244
ry | 2 | -1.54101150556689
ry | 3 | -1.15801447335349
ry | 4 | -1.47167042269193
ry | 5 | -0.820337566470627
