ry | 0 | 1.26457632715422
ry | 1 | -1.70463611324256
ry | 2 | 2.07603414665898
ry | 3 | -0.532173574575829
ry | 4 | -1.88274829211755
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.72491559590615
ry | 1 | 1.58511448456799
ry | 2 | 0.789321427203577
ry | 3 | -0.572316676865274
ry | 4 | 1.65332946227565
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.382460803850049
ry | 1 | 0.169266631847878
ry | 2 | 0.658263720327229
ry | 3 | 0.0296674569632789
ry | 4 | -0.424946347646551
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.973702578726888
ry | 1 | 0.411759526321147
ry | 2 | 0.101570499956314
ry | 3 | -0.275782127478164
ry | 4 | 0.373247333806387
