ry | 0 | 1.51495767591021
ry | 1 | -1.30810503885164
ry | 2 | 3.10862501697447
ry | 3 | -1.56702722770098
ry | 4 | 1.56874782285046
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0946152399118331
ry | 1 | -0.672664818688218
ry | 2 | 0.807928143275025
ry | 3 | 0.000268514659637288
ry | 4 | -1.88944994012268
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -2.51803971351238
ry | 1 | 1.77464083122503
ry | 2 | -0.427134499799555
ry | 3 | -0.681130403453250
ry | 4 | 0.657806392845300
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.43879915912252
ry | 1 | 3.20367520234288
ry | 2 | 0.00321337315077316
ry | 3 | 1.32841967110563
ry | 4 | -0.250802389349833
