ry | 0 | -5.10540914386554
ry | 1 | -1.87822906861519
ry | 2 | 1.04063500656705
ry | 3 | -2.04670269212277
ry | 4 | 1.07056741277211
ry | 5 | -0.00863566721711058
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.14044245199648
ry | 1 | -1.45799757805679
ry | 2 | -1.58243876346429
ry | 3 | 1.42052734402103
ry | 4 | 1.55227559651219
ry | 5 | 1.54991458289284
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.216639883953819
ry | 1 | 3.41525360872111
ry | 2 | 2.43276048866531
ry | 3 | 1.33656261066033
ry | 4 | -3.13320695580947
ry | 5 | 1.55109499721457
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.222796613949836
ry | 1 | 0.205538993051317
ry | 2 | 0.640098707165635
ry | 3 | -1.74012688870395
ry | 4 | -1.56011548562758
ry | 5 | 1.56156693501131
