ry | 0 | 0.888276167118245
ry | 1 | 0.781756454363327
ry | 2 | -0.536414135967354
ry | 3 | -1.13189316496285
ry | 4 | 0.836240822016052
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.02064107430667
ry | 1 | 0.783521398006645
ry | 2 | 0.386088130217711
ry | 3 | -2.70437074849372
ry | 4 | -0.734933059715888
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.90672988837528
ry | 1 | 0.522260763234787
ry | 2 | -1.44595904089728
ry | 3 | -0.281907273624702
ry | 4 | -0.345154504465213
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.234511770127692
ry | 1 | 1.98600058909445
ry | 2 | -0.330099975548457
ry | 3 | 1.37440033794215
ry | 4 | 0.848343817069331
