ry | 0 | 0.300751151656877
ry | 1 | -0.216803458953357
ry | 2 | -0.734157488258851
ry | 3 | 0.514212726545453
ry | 4 | 0.896146340554123
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.883824244857597
ry | 1 | 0.134945300897591
ry | 2 | -0.451396935033086
ry | 3 | 0.515061831744149
ry | 4 | -1.56963032392428
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.983641645828483
ry | 1 | 0.908857537362127
ry | 2 | -0.302577624902118
ry | 3 | -1.35390710892780
ry | 4 | 1.58521401088055
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.843948011180624
ry | 1 | 1.49869033997316
ry | 2 | -1.36738733346492
ry | 3 | 1.39135174851514
ry | 4 | -1.80481145494391
