ry | 0 | 0.0182363610915731
ry | 1 | -0.603867409650058
ry | 2 | -1.20380909361953
ry | 3 | -1.29541248456403
ry | 4 | 2.01753979670497
ry | 5 | 2.00803795810809
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.376694588647846
ry | 1 | -0.550056989085035
ry | 2 | -1.06692035266534
ry | 3 | 0.720095975969445
ry | 4 | 0.418706568868090
ry | 5 | -3.31149350994725
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.443393494144992
ry | 1 | -0.501113718138404
ry | 2 | -0.117160661645104
ry | 3 | -0.423346730546377
ry | 4 | 0.426504568947759
ry | 5 | 1.10387880708592
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.246677806859416
ry | 1 | -0.938728027985372
ry | 2 | -0.632991586823460
ry | 3 | 4.58398042154291
ry | 4 | -1.14845978797816
ry | 5 | 1.21505468342776
