ry | 0 | -0.232493516425149
ry | 1 | -6.82766716375650
ry | 2 | 0.102067684880626
ry | 3 | 1.96137995684556
ry | 4 | -1.27634930358766
ry | 5 | 1.46106246718613
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.617295705574954
ry | 1 | -0.360101985264283
ry | 2 | -0.483399862606143
ry | 3 | -1.83122173520982
ry | 4 | 0.510461141837046
ry | 5 | -2.63888544748547
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.389882914279102
ry | 1 | 4.35692654131149
ry | 2 | 0.0978096978848200
ry | 3 | -2.51521766946907
ry | 4 | 3.52984330375706
ry | 5 | 1.48266197288679
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -5.41840048167087
ry | 1 | -0.174030770470098
ry | 2 | 2.81998867253099
ry | 3 | 1.06918371453689
ry | 4 | 0.931299664267621
ry | 5 | -0.739332210536502
