ry | 0 | 5.60952869024518
ry | 1 | -0.965387174704573
ry | 2 | -0.614412302372367
ry | 3 | -1.14355150519328
ry | 4 | -2.47197204217126
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.46180105170968
ry | 1 | 1.72286427419487
ry | 2 | 0.447905754137743
ry | 3 | 0.165708164710984
ry | 4 | 1.27407556740908
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.400634293716053
ry | 1 | 3.63834267869758
ry | 2 | -1.67961072362977
ry | 3 | -5.03971343417179
ry | 4 | -0.406228538714371
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -2.20012034864970
ry | 1 | -0.301633157067131
ry | 2 | 0.627115521250219
ry | 3 | 0.260592364887557
ry | 4 | 2.04558293770627
