ry | 0 | 3.92949696111635
ry | 1 | -1.84395924301316
ry | 2 | -0.403681009876870
ry | 3 | 1.10611953210479
ry | 4 | -0.808710777812361
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.36506450058959
ry | 1 | 1.66117808829916
ry | 2 | 0.424412487247968
ry | 3 | -0.292494490276862
ry | 4 | -0.356504814922590
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.737912099569310
ry | 1 | 2.71907085910752
ry | 2 | -0.696974997842862
ry | 3 | -1.70500949275946
ry | 4 | 0.197864795587523
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.21179018305300
ry | 1 | -0.459579728199333
ry | 2 | 0.303449056621779
ry | 3 | -0.135788752319928
ry | 4 | 0.916884858850957
