ry | 0 | 1.38916834821979
ry | 1 | 0.624633019022910
ry | 2 | 0.879113913342431
ry | 3 | -0.404153884397513
ry | 4 | -0.467901048655238
ry | 5 | 1.48350093328905
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.56907029480225
ry | 1 | 0.407013066563638
ry | 2 | 0.150152830666764
ry | 3 | -0.440092227009275
ry | 4 | 0.632593789459609
ry | 5 | 0.0889642285346572
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.149421541491979
ry | 1 | -1.53556157953893
ry | 2 | -0.467479883257510
ry | 3 | -1.36277216182480
ry | 4 | -0.538626640840502
ry | 5 | -1.50924751990110
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.901677121060898
ry | 1 | -1.14409270276399
ry | 2 | -1.67956460123004
ry | 3 | 4.56341254700786
ry | 4 | -0.0478390562955646
ry | 5 | 0.0957712265807197
