ry | 0 | 0.603800977219301
ry | 1 | 0.0668707591778718
ry | 2 | -1.46080968187472
ry | 3 | -0.0150574271818486
ry | 4 | -1.34247234230806
ry | 5 | -0.106812782426581
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.211728580194162
ry | 1 | 0.0774853098222523
ry | 2 | -0.0177995285128477
ry | 3 | -0.0175276017539997
ry | 4 | 0.229547078662991
ry | 5 | 0.0721115038322833
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.603964275198862
ry | 1 | -0.0168439935620946
ry | 2 | 1.52426746860327
ry | 3 | 0.00287472611306993
ry | 4 | 1.55182715186894
ry | 5 | -0.0297827666467360
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.00855866236093154
ry | 1 | 0.236227908683045
ry | 2 | 0.0159439295542767
ry | 3 | -0.0440057272271759
ry | 4 | -0.330660315144402
ry | 5 | -0.136763701973812
