ry | 0 | -3.61080462892947
ry | 1 | -0.679805247815155
ry | 2 | -0.154114451452137
ry | 3 | 1.13255216137844
ry | 4 | 1.11396890400463
ry | 5 | -1.64898571040555
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.82696129859992
ry | 1 | -0.0450617923734896
ry | 2 | -0.982081381084263
ry | 3 | -0.662427084229037
ry | 4 | 0.475962716503501
ry | 5 | -0.949326005817637
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.125294491920397
ry | 1 | 2.48305262972201
ry | 2 | -0.359735889606550
ry | 3 | 0.948198939662379
ry | 4 | -2.83784015423200
ry | 5 | 0.356713937350900
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0839988139099190
ry | 1 | 0.501361390451146
ry | 2 | 0.118225986055123
ry | 3 | -0.209350908269459
ry | 4 | 4.81975220691211
ry | 5 | 0.715038549288183
