ry | 0 | 0.379778374285171
ry | 1 | 0.393704765667821
ry | 2 | 2.54170231305043
ry | 3 | -1.77438344204780
ry | 4 | 1.74097406620485
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.815707276081583
ry | 1 | -0.255377137859793
ry | 2 | -0.640897059921718
ry | 3 | 1.22008545490271
ry | 4 | -0.0236043650712194
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.183301715142174
ry | 1 | 0.456411147294489
ry | 2 | 3.10510538411932
ry | 3 | -0.190865068536852
ry | 4 | -1.68128368717538
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.72434693494723
ry | 1 | 0.0807899768325644
ry | 2 | -3.25148226168006
ry | 3 | -0.0990367440106804
ry | 4 | -0.172629813100225
