ry | 0 | -0.310312760939946
ry | 1 | -0.0961866885813020
ry | 2 | 3.10798583964563
ry | 3 | 1.10751118340422
ry | 4 | 2.01587823426327
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.723345933060604
ry | 1 | -0.244775794936202
ry | 2 | 0.226117306750483
ry | 3 | -0.284764711114757
ry | 4 | -0.472132595308310
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -4.73213898322766
ry | 1 | -1.43179377323761
ry | 2 | 1.33268677059393
ry | 3 | 2.98609601669623
ry | 4 | 0.0404532395673031
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -4.81025269420343
ry | 1 | -1.95638975087620
ry | 2 | -2.59028229018093
ry | 3 | 1.27816253333694
ry | 4 | -1.19766192472747
