ry | 0 | -0.791309527773802
ry | 1 | -0.917511155538684
ry | 2 | 3.12010860141217
ry | 3 | -1.98528382451200
ry | 4 | 0.230057202855151
ry | 5 | -1.97188349507701
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.907639668339740
ry | 1 | 0.683358765656462
ry | 2 | 2.04423075830544
ry | 3 | 0.596326711582837
ry | 4 | -0.613973025867746
ry | 5 | 0.166690017981000
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.424482025473688
ry | 1 | 1.24047640976291
ry | 2 | 0.160270410991560
ry | 3 | -0.976270295977515
ry | 4 | -3.65595869590601
ry | 5 | 1.45796215255080
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.361044222257281
ry | 1 | -0.674916943514080
ry | 2 | -2.05273520979247
ry | 3 | 1.01565607345605
ry | 4 | -0.317645769199010
ry | 5 | -0.0271712831995254
