ry | 0 | 2.30782874597400
ry | 1 | 0.858191902359248
ry | 2 | -0.439671385588360
ry | 3 | -1.21148399125370
ry | 4 | 1.22387351320946
ry | 5 | 0.180773751010809
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.162290134478302
ry | 1 | -0.347682420325863
ry | 2 | 0.538063713002314
ry | 3 | 1.08773003145754
ry | 4 | 1.57401238034532
ry | 5 | 1.38459430088737
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.43716643917433
ry | 1 | 0.928062423041635
ry | 2 | 0.142980743102138
ry | 3 | -2.14771488232169
ry | 4 | -0.0678722521524377
ry | 5 | 1.31698358246373
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0395926915034120
ry | 1 | -0.0625736918850193
ry | 2 | 3.03881381657690
ry | 3 | 3.66954616178400
ry | 4 | 1.82489145153768
ry | 5 | 1.34065061005279
