ry | 0 | -0.117715446027382
ry | 1 | -0.354957478162316
ry | 2 | 0.000692221834438283
ry | 3 | 0.0870165609190948
ry | 4 | 0.634033543833748
ry | 5 | 0.0250115447369374
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0240880243140976
ry | 1 | 0.0175921449312864
ry | 2 | -0.0108335811161164
ry | 3 | -0.0393358575291605
ry | 4 | 0.714458587799002
ry | 5 | -0.0368228242866660
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0479871358563615
ry | 1 | -0.324217421023466
ry | 2 | 0.0534866736088183
ry | 3 | -0.146888836161088
ry | 4 | -0.479917625163301
ry | 5 | -0.0156909590984492
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0206826200864097
ry | 1 | 0.0199988161815999
ry | 2 | 0.106842735394422
ry | 3 | 0.00378836392050502
ry | 4 | -0.732865259726529
ry | 5 | 0.0110587886198829
