ry | 0 | -0.906007002526972
ry | 1 | 0.0454757022212074
ry | 2 | 0.388367688515903
ry | 3 | 0.0238117024722919
ry | 4 | -0.295617326778296
ry | 5 | 3.00037990481523
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0438650369923844
ry | 1 | -0.389089477256863
ry | 2 | -0.0900569407563168
ry | 3 | 0.00246830423721455
ry | 4 | -0.182457174689633
ry | 5 | -0.452365407912525
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0601267368651323
ry | 1 | -1.12022243561421
ry | 2 | -1.43007422699017
ry | 3 | 1.52684655268310
ry | 4 | 1.97811949816511
ry | 5 | 1.32109125283826
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.204101331942627
ry | 1 | -1.13114295226185
ry | 2 | 1.50730726194647
ry | 3 | -1.64667499069847
ry | 4 | -1.36394460185081
ry | 5 | -1.88629837425284
