ry | 0 | 3.82445659864911
ry | 1 | -3.45695936370914
ry | 2 | -0.421537294743338
ry | 3 | 0.880054236266985
ry | 4 | -1.74493869565202
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.172083520494873
ry | 1 | 0.187577326792755
ry | 2 | 0.377282640298651
ry | 3 | 0.271001188309537
ry | 4 | -0.893438655857017
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -3.28741910220010
ry | 1 | 3.56156706890833
ry | 2 | -0.578067554721508
ry | 3 | -2.45314983040501
ry | 4 | 0.571691901234604
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.21476394091761
ry | 1 | -0.0612730390082006
ry | 2 | -0.433348075121372
ry | 3 | 0.0789646551321715
ry | 4 | -0.148262686868112
