ry | 0 | 0.227216876223974
ry | 1 | 0.222347873096684
ry | 2 | -0.198945700536202
ry | 3 | -2.77912869236715
ry | 4 | 3.13810397648361
ry | 5 | 0.286463655366688
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.903403528983822
ry | 1 | -1.53855697390080
ry | 2 | 0.993945419916109
ry | 3 | -0.0500932448906987
ry | 4 | -0.194680741212636
ry | 5 | 1.36679253795993
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.572186316253914
ry | 1 | -0.906117477885853
ry | 2 | -1.26993340541217
ry | 3 | -1.53502227021592
ry | 4 | 1.39455897487415
ry | 5 | -0.0586509200540502
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.13966719655240
ry | 1 | 2.37032035157880
ry | 2 | -1.53083988792529
ry | 3 | -1.62711911761433
ry | 4 | -1.25593531238326
ry | 5 | 1.47735691340223
