ry | 0 | 0.000313632742977846
ry | 1 | 1.88033882911478e-5
ry | 2 | 7.02552949363437e-5
ry | 3 | 0.000193370167693177
ry | 4 | -0.000105782195333687
ry | 5 | 0.518755159296645
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.113282675836002
ry | 1 | -0.00238800881393001
ry | 2 | -0.432921255063877
ry | 3 | 0.000978207864426163
ry | 4 | 1.15217888126465
ry | 5 | -0.495670670729441
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -9.51481260331338e-5
ry | 1 | 3.13570608583430
ry | 2 | 0.00155481284356775
ry | 3 | -0.00109714727773077
ry | 4 | 0.00283596732958096
ry | 5 | 0.00295109621316579
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0188403362711818
ry | 1 | -0.408990002911124
ry | 2 | -0.465037987745049
ry | 3 | 5.25681120840363e-5
ry | 4 | -1.21910631851582
ry | 5 | 0.0241034619125861
