ry | 0 | 0.501931534395479
ry | 1 | 1.25616753289818
ry | 2 | -2.91436608409439
ry | 3 | 1.33563827391927
ry | 4 | -1.20373144461276
ry | 5 | 0.649268071355876
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.173536388141687
ry | 1 | 1.34194572047917
ry | 2 | -1.23272014466893
ry | 3 | 0.0494874679216548
ry | 4 | -2.27745834822238
ry | 5 | -0.923395568790925
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.460000733097728
ry | 1 | -1.39506393870200
ry | 2 | -0.117736720200206
ry | 3 | 0.448157463073453
ry | 4 | 0.144340827451299
ry | 5 | -0.379840166665572
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0507084878281471
ry | 1 | 0.142275623473479
ry | 2 | -2.96765817829692
ry | 3 | 2.48535960884779
ry | 4 | -1.35330259322419
ry | 5 | -1.83334325268699
