ry | 0 | 1.17267328008412
ry | 1 | 1.57775968734213
ry | 2 | 0.819538743149753
ry | 3 | -1.37513808142337
ry | 4 | 0.599971501203831
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.347435866406417
ry | 1 | 0.629565881612028
ry | 2 | 0.466339100670649
ry | 3 | -0.803404853653617
ry | 4 | -0.929438008729826
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.40103563702199
ry | 1 | 1.27734464504214
ry | 2 | -1.03303928591465
ry | 3 | -1.31816039758737
ry | 4 | -1.11793779839472
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.413270384483986
ry | 1 | 2.24740975170272
ry | 2 | 0.0124493663619229
ry | 3 | 1.33819003857176
ry | 4 | 0.113600971131438
