ry | 0 | -0.805052383373594
ry | 1 | -0.408507442009497
ry | 2 | -1.29762721953819
ry | 3 | 0.985313150480690
ry | 4 | -0.107357481972877
ry | 5 | -1.29794435188294
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.283479659236995
ry | 1 | 0.342258149613974
ry | 2 | -0.499025516128734
ry | 3 | 1.72227448800973
ry | 4 | -1.10000424341460
ry | 5 | 0.351704555985014
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.890789941348639
ry | 1 | 0.570094125604208
ry | 2 | 1.57253972031872
ry | 3 | 1.64252704821341
ry | 4 | 1.45188722395825
ry | 5 | -0.304467439292494
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0528410873789507
ry | 1 | -0.125379517601687
ry | 2 | 0.350336886875730
ry | 3 | -0.275192366346526
ry | 4 | 0.382369164125497
ry | 5 | -1.78676435867138
