ry | 0 | -0.688477862246242
ry | 1 | -2.05413098326212
ry | 2 | -2.46863160879562
ry | 3 | -0.203093242562533
ry | 4 | 0.771464472715643
ry | 5 | -0.439622992842064
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.316173535623038
ry | 1 | -0.282687863120598
ry | 2 | 0.760936383115941
ry | 3 | -0.154653729545297
ry | 4 | 0.00672097068297188
ry | 5 | 0.0530967985322739
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.16758117555958
ry | 1 | 1.90276596517246
ry | 2 | -0.290673976856183
ry | 3 | 0.118985506655570
ry | 4 | -4.69258751591648
ry | 5 | -1.72421166478164
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.40634701391463
ry | 1 | -0.0957991466498566
ry | 2 | -0.278877023551959
ry | 3 | 0.771423157307911
ry | 4 | 0.0364551499752657
ry | 5 | -0.0623807081668677
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.64418561491755
ry | 1 | -1.88886617904236
ry | 2 | 3.05803127350408
ry | 3 | -0.405196061793029
ry | 4 | 1.00210777692158
ry | 5 | 3.08150092856699
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.32806505695892
ry | 1 | -0.153260876712540
ry | 2 | -0.366149787338081
ry | 3 | -0.645111836618276
ry | 4 | -0.00995425056935371
ry | 5 | -0.0643425547327237
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.174780447038003
ry | 1 | 1.21133575285322
ry | 2 | -1.02946472312037
ry | 3 | 0.166425821467909
ry | 4 | 2.26529295435364
ry | 5 | -1.21124495016812
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0624119585673871
ry | 1 | -0.0137555464839603
ry | 2 | 0.412618010978093
ry | 3 | 0.251367085692343
ry | 4 | -0.113924296980181
ry | 5 | 0.140210708262490
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.221062392815388
ry | 1 | -0.587557141701648
ry | 2 | 0.576183251735428
ry | 3 | -0.228210936790635
ry | 4 | 0.816918865033889
ry | 5 | 0.296435676248610
