ry | 0 | -1.19521597092879
ry | 1 | -0.921553293060475
ry | 2 | 0.143969608444392
ry | 3 | 0.222034510994344
ry | 4 | 1.97624170116440
ry | 5 | -0.612944714837032
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.494351072228769
ry | 1 | 0.873891006221288
ry | 2 | -1.06621673974029
ry | 3 | 0.0157936545903121
ry | 4 | 0.0886781462853850
ry | 5 | 0.0670010752277344
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.30572470702057
ry | 1 | -0.534679757388794
ry | 2 | 1.90208524649086
ry | 3 | -5.22344906748954
ry | 4 | -1.85987176884908
ry | 5 | 2.65165610038784
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.636817642522329
ry | 1 | -0.00441634675502893
ry | 2 | -0.431470937751717
ry | 3 | 0.293538814494639
ry | 4 | 0.0110495327489201
ry | 5 | 0.000504932397537022
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.36679346637866
ry | 1 | -0.122284993312568
ry | 2 | -1.80572782456406
ry | 3 | 2.34609337816404
ry | 4 | -0.300644438936214
ry | 5 | -0.968766448237435
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.345777811058134
ry | 1 | 1.15116971449658
ry | 2 | 1.34192702838959
ry | 3 | 1.02675587224006
ry | 4 | 0.0255500391923921
ry | 5 | -0.00753357648295295
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.171754287401792
ry | 1 | 0.118876775235988
ry | 2 | -0.295710785638333
ry | 3 | 0.690531156169916
ry | 4 | -0.118286229529430
ry | 5 | -0.882452777956896
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.48293094776578
ry | 1 | 0.832427999158035
ry | 2 | 0.579557207394038
ry | 3 | -0.973408113518462
ry | 4 | -0.0141405457518395
ry | 5 | 0.0253663379214455
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.734523665894816
ry | 1 | -0.343629600970341
ry | 2 | 0.00621704846930186
ry | 3 | -0.0222560355351430
ry | 4 | 0.591162287377881
ry | 5 | -0.203431433296436
