ry | 0 | 1.51964173858101
ry | 1 | 0.932556815935710
ry | 2 | 1.11722360204909
ry | 3 | 0.334686393844781
ry | 4 | -1.57820269506685
ry | 5 | -0.514575607842407
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.121566220038838
ry | 1 | 0.0382032073359170
ry | 2 | -0.0516419308306918
ry | 3 | 0.0144002861694181
ry | 4 | 0.316450162048680
ry | 5 | -0.282846382391362
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.78199057105554
ry | 1 | -0.331040810260172
ry | 2 | -1.80280980831728
ry | 3 | 1.07799805222473
ry | 4 | -0.415883300457685
ry | 5 | 1.74550727105720
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.191827268660033
ry | 1 | -1.49194081642449
ry | 2 | -1.14133561163625
ry | 3 | -0.0536674100669576
ry | 4 | 0.0334742649530831
ry | 5 | -0.0105677742813817
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.61922888965806
ry | 1 | -1.87742247882536
ry | 2 | 1.78216438824306
ry | 3 | -1.31564702840034
ry | 4 | 1.25539771565138
ry | 5 | -2.07312895771529
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.675279452029440
ry | 1 | 0.192808490433373
ry | 2 | 0.0631307449972707
ry | 3 | -0.105525470181523
ry | 4 | -0.0243384727326247
ry | 5 | 0.0262379211919985
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.06305491806216
ry | 1 | 0.273963166372957
ry | 2 | -0.599292001536782
ry | 3 | -0.557458923715299
ry | 4 | 1.07648314641242
ry | 5 | 1.34324680098420
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.845475715399194
ry | 1 | -0.201074137276972
ry | 2 | -0.0362764331763891
ry | 3 | 0.0131409447762793
ry | 4 | 0.00928139656337807
ry | 5 | 0.0257470506037253
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.630166461940832
ry | 1 | -0.179539930846845
ry | 2 | -0.276187950324768
ry | 3 | 0.364974451799307
ry | 4 | -0.318071160535830
ry | 5 | -0.597944777841404
