ry | 0 | 1.48182210880871
ry | 1 | 0.979898694222807
ry | 2 | -0.736768399499610
ry | 3 | 0.0505764033355623
ry | 4 | 0.106333271742535
ry | 5 | 0.880603624805547
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.273536876939665
ry | 1 | 0.310283105444781
ry | 2 | -0.0534615093314502
ry | 3 | -0.103437418427411
ry | 4 | 0.00187014139316186
ry | 5 | 0.0237948276919773
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.64411672521832
ry | 1 | -1.09938800918480
ry | 2 | 1.77671943227013
ry | 3 | 0.619206310380789
ry | 4 | 1.65473417794596
ry | 5 | 0.510610873687911
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.651156885850188
ry | 1 | 0.222603126195420
ry | 2 | 0.00131849744758605
ry | 3 | -0.0168144439060410
ry | 4 | -0.0868733335343809
ry | 5 | -0.0146154241940719
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.12061383431552
ry | 1 | 1.64477980457705
ry | 2 | -0.572962929934216
ry | 3 | -0.702682360060659
ry | 4 | -1.56937591641069
ry | 5 | -0.607193087262443
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.310043346856576
ry | 1 | 0.551023401449772
ry | 2 | -0.0694170816605308
ry | 3 | 0.0885200429764597
ry | 4 | 0.00948866467043372
ry | 5 | 0.0367337055702501
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.214629291343779
ry | 1 | -2.10356157522476
ry | 2 | -0.938146251384773
ry | 3 | -0.221416159384126
ry | 4 | -0.274097357376887
ry | 5 | -0.724848667104487
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0383060810626113
ry | 1 | -0.627179848222918
ry | 2 | -0.0163758419777517
ry | 3 | -0.0144579736122338
ry | 4 | -0.00152316669043337
ry | 5 | 0.0205377369569960
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.452026510609766
ry | 1 | -0.00794332824458657
ry | 2 | 0.233698216380317
ry | 3 | 0.234463770539190
ry | 4 | 0.112853093137293
ry | 5 | -0.0818776166812959
