ry | 0 | -2.65873636567184
ry | 1 | 1.45171791030958
ry | 2 | -1.53120447358028
ry | 3 | 0.617289675445236
ry | 4 | 1.58541140899287
ry | 5 | 0.576307702231395
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.211408014866952
ry | 1 | -0.613617013763991
ry | 2 | 0.853275153107321
ry | 3 | 0.121662118531273
ry | 4 | 0.564217780479182
ry | 5 | 0.488290850987451
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0224213826641814
ry | 1 | -2.11474173060551
ry | 2 | 0.542542953915623
ry | 3 | 1.60526224337828
ry | 4 | -0.527368174085233
ry | 5 | -2.08411450667390
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.961180729163944
ry | 1 | 1.50706753417977
ry | 2 | 0.106406767984515
ry | 3 | -1.13375144673422
ry | 4 | 0.259477799147903
ry | 5 | -0.000712243321512403
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.580205606183325
ry | 1 | 1.17998772113072
ry | 2 | 2.28143654312539
ry | 3 | 2.83923270277507
ry | 4 | -0.918394449809622
ry | 5 | 1.64776815587502
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.389970935804382
ry | 1 | -0.293515845431544
ry | 2 | -0.442636923695336
ry | 3 | -0.257549490508204
ry | 4 | 0.00110754489958346
ry | 5 | 0.000346736186656804
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.32764398915685
ry | 1 | 0.925963003968835
ry | 2 | -1.05355098720435
ry | 3 | 0.564863025516719
ry | 4 | 2.72397366190003
ry | 5 | -0.0428097055819846
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.672851267282851
ry | 1 | 3.36181565241202
ry | 2 | 1.95545602456608
ry | 3 | -3.01496171805691
ry | 4 | 0.00368220222310940
ry | 5 | 0.0154282707277435
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.00773372404636
ry | 1 | 0.744665819078372
ry | 2 | -0.221832994340397
ry | 3 | 0.0787897645901905
ry | 4 | -0.107031383282373
ry | 5 | -0.0305396720776251
