ry | 0 | -0.179705505746411
ry | 1 | 0.255109007905488
ry | 2 | 0.0320988298986194
ry | 3 | -0.867931258985811
ry | 4 | 0.0229628097594216
ry | 5 | 0.116367298418147
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.422231532989553
ry | 1 | -0.0882543548203908
ry | 2 | -0.138366098347083
ry | 3 | 0.104319490489680
ry | 4 | 0.216106368107579
ry | 5 | -0.125709430465895
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.122537499036601
ry | 1 | -0.114324468409159
ry | 2 | 0.241988394053342
ry | 3 | -0.555369164742764
ry | 4 | 0.269512463063398
ry | 5 | -0.433970957971226
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0810201261622540
ry | 1 | 0.0911476988103658
ry | 2 | -0.0520523896884107
ry | 3 | -0.875023380137531
ry | 4 | 0.951112144850684
ry | 5 | 0.183210342432333
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.134247736038594
ry | 1 | 0.0582342125758515
ry | 2 | -0.179697080822016
ry | 3 | 0.642759183315043
ry | 4 | -0.198787601634915
ry | 5 | 0.356630624424373
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0155806448392482
ry | 1 | 0.0667057767384624
ry | 2 | -0.0472779741526604
ry | 3 | -0.626674889043361
ry | 4 | -0.0430419550854499
ry | 5 | -0.0779243243504705
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.585051621187278
ry | 1 | -0.0428172232763869
ry | 2 | 0.0888170124548429
ry | 3 | 0.00743938310087102
ry | 4 | 0.118373810950958
ry | 5 | 0.139764319484723
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0345261364005003
ry | 1 | -0.869819351416097
ry | 2 | -0.101404005894626
ry | 3 | -0.0258950206151538
ry | 4 | 0.0118710823648979
ry | 5 | -0.266411116487124
