ry | 0 | 0.0466477061153738
ry | 1 | -0.0476808554526519
ry | 2 | -0.00887570391660308
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00450893030943596
ry | 1 | 0.0221833162282048
ry | 2 | 0.000661160884360749
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0411795026720261
ry | 1 | -0.0483260802156880
ry | 2 | -0.000462220104284583
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.684339113889894
ry | 1 | 0.0278890883270890
ry | 2 | 0.00453569331942422
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0289122675660269
ry | 1 | 0.0539901956135458
ry | 2 | -0.0145470561888547
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00588435675079898
ry | 1 | 0.0261054958495023
ry | 2 | 0.000285104554322789
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0469003175907383
ry | 1 | 0.0537835734314756
ry | 2 | 0.00683655443054109
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.686463109813890
ry | 1 | 0.0316772209935231
ry | 2 | 0.0152074979569221
