ry | 0 | 0.283157085062329
ry | 1 | 0.0896945161650651
ry | 2 | -0.318658765051375
ry | 3 | 0.367944919705044
ry | 4 | 0.256478269364360
ry | 5 | 0.143700408206362
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.208263148839792
ry | 1 | -0.264826486684209
ry | 2 | -0.201243569453280
ry | 3 | -0.127666624278152
ry | 4 | -0.0348820068258950
ry | 5 | 0.0638085237100758
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0333308052157233
ry | 1 | 0.00591613668782397
ry | 2 | -0.0760797805475848
ry | 3 | -0.204880598157239
ry | 4 | -0.268322306687362
ry | 5 | 0.0889100384347154
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.201378044032457
ry | 1 | -0.0178108728515635
ry | 2 | -0.410362067882138
ry | 3 | 0.0861404365546827
ry | 4 | -0.296495424812229
ry | 5 | -0.591041458572874
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.277707827057150
ry | 1 | -0.315544508959409
ry | 2 | 0.0949957007877067
ry | 3 | -0.169251145673989
ry | 4 | 0.289791277643199
ry | 5 | -0.325978376346270
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0698632596221614
ry | 1 | -0.793643987091167
ry | 2 | -0.370560798716120
ry | 3 | -0.0622197981761083
ry | 4 | 0.406196005499491
ry | 5 | -0.0890714548923255
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.100922273508478
ry | 1 | 0.369258030137021
ry | 2 | -0.143735907357292
ry | 3 | -0.0282691107957183
ry | 4 | 1.02802399991078
ry | 5 | 0.814285766252759
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.72527715104422
ry | 1 | 0.0735031458305792
ry | 2 | 0.124672661543309
ry | 3 | 0.0947504902226542
ry | 4 | -0.413880136588146
ry | 5 | -0.507503273363766
