ry | 0 | -0.342980370548706
ry | 1 | 0.288893169999248
ry | 2 | 1.45937562531521
ry | 3 | 1.00903522991185
ry | 4 | -0.403278990753763
ry | 5 | 0.752277770774402
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.769215634653642
ry | 1 | -0.887928629369785
ry | 2 | -0.679298750761278
ry | 3 | -0.836798908030706
ry | 4 | -0.312835577105022
ry | 5 | 0.241532075557666
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.217785530776959
ry | 1 | -0.0238343983774727
ry | 2 | -0.293373492593865
ry | 3 | -0.952666846455547
ry | 4 | 0.463461921454227
ry | 5 | 0.311321717528841
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.750336511069381
ry | 1 | 0.455095240404274
ry | 2 | -0.400237877508597
ry | 3 | -0.0452224691501128
ry | 4 | 0.377546101798253
ry | 5 | -0.345681566728940
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.253468170708827
ry | 1 | 0.207139488005338
ry | 2 | -0.572199617479603
ry | 3 | -0.283062121073599
ry | 4 | -0.337265539712674
ry | 5 | -0.932323621546952
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0221989190147995
ry | 1 | 0.518130520980776
ry | 2 | 0.0395524882992745
ry | 3 | 0.511537249673194
ry | 4 | -0.477518270150588
ry | 5 | -0.529561497560827
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.273049005841692
ry | 1 | -0.578169637057285
ry | 2 | 0.0656280304781496
ry | 3 | 0.252475521607382
ry | 4 | 0.271117190292669
ry | 5 | 0.213821652665544
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.197536323896849
ry | 1 | -1.73020815251352
ry | 2 | -0.168457731068201
ry | 3 | 0.134120769809991
ry | 4 | -0.0418496181770266
ry | 5 | -0.0613464273135478
