ry | 0 | 0.0733205281855267
ry | 1 | 0.575375963736020
ry | 2 | -0.0657790963939655
ry | 3 | -0.499017708972323
ry | 4 | -0.451953403304569
ry | 5 | -0.312004685577791
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.278983007836455
ry | 1 | -0.431366985017294
ry | 2 | 0.0854814193776224
ry | 3 | -0.0179040308375493
ry | 4 | 0.578289782395456
ry | 5 | -0.655517735002733
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.335075377674197
ry | 1 | 0.557377345249941
ry | 2 | 0.00343421389804101
ry | 3 | -0.698914685616781
ry | 4 | 0.353639308528770
ry | 5 | -0.0592366240586254
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.807034857922952
ry | 1 | 0.139306860697996
ry | 2 | 0.0643796919450423
ry | 3 | -0.260634652259123
ry | 4 | 0.837803183781788
ry | 5 | -0.213704975252379
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.49831845527784
ry | 1 | -0.0385192739393906
ry | 2 | 0.219547953757411
ry | 3 | -0.104650154766180
ry | 4 | 0.0292178947877154
ry | 5 | 0.125344254695015
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.481250689639314
ry | 1 | 0.145295886731454
ry | 2 | -0.507871026087264
ry | 3 | 0.0118165431222665
ry | 4 | -0.728904686299558
ry | 5 | 1.10880024354662
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.337566789009749
ry | 1 | 0.139828798190230
ry | 2 | -0.146889549536813
ry | 3 | -0.448425447828980
ry | 4 | 0.429831380959605
ry | 5 | -0.271291264866713
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.20191465478209
ry | 1 | 1.06776411630057
ry | 2 | -0.196861442566788
ry | 3 | -0.385679939468408
ry | 4 | -0.372632534787434
ry | 5 | 0.937945170968320
