ry | 0 | 0.468036751823649
ry | 1 | -0.123906254233101
ry | 2 | 0.0998298715528902
ry | 3 | 0.440234619810277
ry | 4 | -0.0385894600626506
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0630747605719040
ry | 1 | -9.23149126377103e-5
ry | 2 | -0.0458175913391559
ry | 3 | 0.407792047778166
ry | 4 | 0.00598870117183246
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.304967411037931
ry | 1 | 0.131123397390968
ry | 2 | 0.216307407990743
ry | 3 | 0.418248852863102
ry | 4 | -0.0557259757798498
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.245455695371304
ry | 1 | -0.0588267846418285
ry | 2 | -0.124824551828540
ry | 3 | -0.112378904055678
ry | 4 | 0.0389854339241036
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.220856268882725
ry | 1 | -0.0386920666398560
ry | 2 | 0.0617868845044286
ry | 3 | -0.282176075081486
ry | 4 | 0.0460671096658864
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.241225227633094
ry | 1 | -0.156274038546931
ry | 2 | -0.0711867186998757
ry | 3 | 0.0811072438424016
ry | 4 | -0.0159656813505171
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.118673788410621
ry | 1 | 0.108576610277332
ry | 2 | 0.0743835702064284
ry | 3 | 0.253969481754058
ry | 4 | 0.0802855882116617
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.52866034710915
ry | 1 | -0.359454148868333
ry | 2 | -0.0623031826531533
ry | 3 | -0.233815641423845
ry | 4 | -0.0568271555495155
