ry | 0 | -0.0345714537939353
ry | 1 | -0.0136170779193498
ry | 2 | -0.00179555157300767
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0177795017550241
ry | 1 | -0.0194658238076531
ry | 2 | 0.00265062004519343
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0208174468299257
ry | 1 | -0.0129638757945055
ry | 2 | 0.00169243187943885
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.567304703815084
ry | 1 | -0.0206027664122036
ry | 2 | 0.000505439439618882
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0427742822040550
ry | 1 | 0.0394736796613473
ry | 2 | -0.0103121870223970
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0132058161541876
ry | 1 | -0.0230753311807911
ry | 2 | -0.00125053082616849
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0218231344364266
ry | 1 | 0.0401444994432305
ry | 2 | 0.00433186968855421
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.558143266545608
ry | 1 | -0.0232639975724256
ry | 2 | 0.00265438632775141
