ry | 0 | 0.0886278439272917
ry | 1 | -0.0542663942746884
ry | 2 | 0.0248231966315483
ry | 3 | -0.176170895815327
ry | 4 | 0.0904572081092097
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.588119173525188
ry | 1 | 0.0613267676638956
ry | 2 | -0.106653628694715
ry | 3 | -0.278912295368320
ry | 4 | 0.131340341054869
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0215279833650017
ry | 1 | 0.0526229910278480
ry | 2 | -0.382706340908565
ry | 3 | -0.460981933187812
ry | 4 | -0.120602909969843
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.122121460686365
ry | 1 | 0.0578768226861495
ry | 2 | -0.339101839966402
ry | 3 | 0.154299501958259
ry | 4 | -0.181956227583746
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.215947290162623
ry | 1 | -0.190991885116379
ry | 2 | -0.00888479002865527
ry | 3 | 0.289599264101322
ry | 4 | 0.0112720058824291
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0203726448191519
ry | 1 | 0.0642344456361244
ry | 2 | 0.0593031850235883
ry | 3 | -0.185912191370072
ry | 4 | 0.0905964083040841
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.288302578235218
ry | 1 | 0.0667458976942222
ry | 2 | -0.352746481267033
ry | 3 | -0.567939717043860
ry | 4 | 0.225477600494213
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.359797723656209
ry | 1 | -0.100386648093458
ry | 2 | -0.235636242942939
ry | 3 | 0.250544032317151
ry | 4 | -0.122890725421647
