ry | 0 | -0.0413990915134910
ry | 1 | -0.0433948221814131
ry | 2 | -0.00394947939555227
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00545965185924085
ry | 1 | -0.0220962316094879
ry | 2 | 0.00383368699891681
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0416043455641523
ry | 1 | -0.0421541581444588
ry | 2 | 0.00354478229454785
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.747573313806630
ry | 1 | -0.0240531673457426
ry | 2 | -0.000676517356579625
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0572122196870274
ry | 1 | 0.0676541654786767
ry | 2 | -0.0113473024194818
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00383156077950481
ry | 1 | -0.0271021559471530
ry | 2 | -0.000768733179498408
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0451045940916660
ry | 1 | 0.0688819481931004
ry | 2 | 0.0104055180175647
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.738630323903924
ry | 1 | -0.0275941274849106
ry | 2 | 0.00243409202912627
