ry | 0 | -0.0315508278284329
ry | 1 | -0.00467948141100614
ry | 2 | -0.00218986597205837
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0192216008875709
ry | 1 | -0.0184198415564544
ry | 2 | 0.00145209335204799
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0181020172784761
ry | 1 | -0.00416942041250009
ry | 2 | 0.000547580341092374
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.475969788883127
ry | 1 | -0.0190259908314824
ry | 2 | -0.000293854060581788
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0378748421845077
ry | 1 | 0.0340624339773557
ry | 2 | -0.0106134359297673
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0155180376898769
ry | 1 | -0.0210734736254494
ry | 2 | -0.00295507218775099
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0185579153661480
ry | 1 | 0.0345891274356269
ry | 2 | 0.00270856889181703
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.467499456306194
ry | 1 | -0.0210085313976032
ry | 2 | 0.00165001218688585
