ry | 0 | -0.177858877127162
ry | 1 | 0.202279162540072
ry | 2 | -0.0901500705950403
ry | 3 | -0.232366394618433
ry | 4 | 0.0998090242657897
ry | 5 | -0.368759447342549
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.153817279178976
ry | 1 | 0.0644704559221906
ry | 2 | 0.159817154932569
ry | 3 | 0.161455642957281
ry | 4 | 0.328167442085461
ry | 5 | -0.0343175640594556
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00512531426801619
ry | 1 | -0.107135589643849
ry | 2 | 0.165172578271484
ry | 3 | -0.0841309462104202
ry | 4 | -0.0871452721115600
ry | 5 | 0.893454393546881
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0246984264789774
ry | 1 | 0.263830321779535
ry | 2 | 0.673438530477888
ry | 3 | 0.0374261891661885
ry | 4 | -0.120199375769561
ry | 5 | -0.0304135611718340
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0663854758134725
ry | 1 | -0.411059993312133
ry | 2 | 0.251446909681517
ry | 3 | 0.246176091822575
ry | 4 | 0.147253236614675
ry | 5 | -0.0270608319837479
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0636701888726508
ry | 1 | -0.0234943573411187
ry | 2 | -0.0105949330990154
ry | 3 | 0.0499025227845592
ry | 4 | -0.0151129259518515
ry | 5 | -0.0747047270456886
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00215669301864831
ry | 1 | 0.321914545190039
ry | 2 | 0.175870781143146
ry | 3 | -0.0461996934932767
ry | 4 | -0.0719554474599061
ry | 5 | -0.0231037483368656
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0416667858604797
ry | 1 | -0.0330057177572279
ry | 2 | -0.508325442789990
ry | 3 | -0.0101826053912889
ry | 4 | -0.146420064090330
ry | 5 | -0.329131736010043
