ry | 0 | -0.199343818083808
ry | 1 | 0.00652418850027547
ry | 2 | -0.105106728570878
ry | 3 | 0.0823438453268660
ry | 4 | -0.143908540701560
ry | 5 | -0.0691952568294702
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0197451183224794
ry | 1 | 0.0235148295079474
ry | 2 | -0.00423261564854912
ry | 3 | 0.202056055502476
ry | 4 | 0.411233237946478
ry | 5 | 0.0838968296319599
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0593149759873884
ry | 1 | 0.0411309595776439
ry | 2 | 0.0925434595798587
ry | 3 | 0.158478503024337
ry | 4 | -0.270272042583545
ry | 5 | -0.0127424706042879
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0282055652880285
ry | 1 | -0.0473241476057452
ry | 2 | -0.270080027748523
ry | 3 | -0.151378631891618
ry | 4 | -0.392636585082523
ry | 5 | -0.142616794583093
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.296589610337806
ry | 1 | -0.00563652578169223
ry | 2 | 0.185416625899494
ry | 3 | -0.248197970726603
ry | 4 | -0.0590164945848773
ry | 5 | -0.0632677882476220
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0571211139855237
ry | 1 | -0.0263737796357146
ry | 2 | 0.0354536941474542
ry | 3 | -0.317009767491435
ry | 4 | -0.109443368889149
ry | 5 | -0.00120759237914216
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.208319953225236
ry | 1 | -0.457622835644090
ry | 2 | 0.184561436227740
ry | 3 | -0.202035482594045
ry | 4 | 0.0847613094690486
ry | 5 | 0.134548347636476
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0615489237384394
ry | 1 | 0.0183384546962509
ry | 2 | 0.157773303900084
ry | 3 | 0.0757780224990849
ry | 4 | 0.136395554944334
ry | 5 | 0.0377433614450733
