ry | 0 | -0.0195934667937211
ry | 1 | 0.0190588896928287
ry | 2 | -0.0436496766294220
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0120085896332036
ry | 1 | -0.00806967118708946
ry | 2 | -0.0436712872893494
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0246098806329053
ry | 1 | 0.0192050870069474
ry | 2 | -0.0438345378031274
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0280738263376818
ry | 1 | -0.00806014664706465
ry | 2 | -0.0440463282004225
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0192334354866999
ry | 1 | 0.0193930491716385
ry | 2 | -0.0440430102129995
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00901092771008798
ry | 1 | -0.00795848815037498
ry | 2 | -0.0439660060686246
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0234938420820282
ry | 1 | 0.0194867986016867
ry | 2 | -0.0440193756325238
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0265583206578759
ry | 1 | -0.00804714025248308
ry | 2 | -0.0444698392921828
