ry | 0 | -0.000643278500540532
ry | 1 | -0.0590818440087157
ry | 2 | 0.326102346036187
ry | 3 | -0.613703615436170
ry | 4 | 0.00221035909942504
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0182453294446542
ry | 1 | -0.200061633481046
ry | 2 | -0.0497620339709875
ry | 3 | -0.139771479183500
ry | 4 | 0.0555006924448921
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0751105496592728
ry | 1 | -0.0735878822433007
ry | 2 | -0.0796940947274187
ry | 3 | -0.565227251776186
ry | 4 | -0.106191068099033
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.344668050600696
ry | 1 | -0.583055701499540
ry | 2 | -0.216049034184371
ry | 3 | -0.0419392721540552
ry | 4 | -0.00841488381365956
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.214017108977433
ry | 1 | -0.000925235294598242
ry | 2 | -0.330628382300440
ry | 3 | 0.685684728925212
ry | 4 | 0.0789672488541803
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0187419213802100
ry | 1 | -0.125055587519197
ry | 2 | -0.0408504318084773
ry | 3 | 0.316708066876496
ry | 4 | -0.0135020515041764
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.103815481083084
ry | 1 | -0.113673291401507
ry | 2 | -0.106739486668190
ry | 3 | -0.535859548134529
ry | 4 | 0.0324512041930793
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.299293888021992
ry | 1 | -0.595267135442367
ry | 2 | -0.110035450073971
ry | 3 | -0.0346096800485746
ry | 4 | 0.0379875910809957
