ry | 0 | 0.441162073561685
ry | 1 | 0.252903040541972
ry | 2 | 0.124316524912994
ry | 3 | 1.03110485087942
ry | 4 | 0.269941195389357
ry | 5 | 0.0143429767274706
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.205174373158102
ry | 1 | 0.0545056321509888
ry | 2 | -0.194747815161632
ry | 3 | -0.232399383046694
ry | 4 | 0.966115636494380
ry | 5 | 0.187768004297278
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.141366647637535
ry | 1 | -0.262343640995740
ry | 2 | -0.0880144772251454
ry | 3 | -0.194453726269397
ry | 4 | 0.0758353701661128
ry | 5 | 0.0280483784903565
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.173535744108848
ry | 1 | -0.0371615227159770
ry | 2 | -0.0448957932330990
ry | 3 | 0.0929206663225011
ry | 4 | -0.802544014969005
ry | 5 | -0.0950825471534194
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.492484784726011
ry | 1 | 0.137424892311308
ry | 2 | 0.0371179071458363
ry | 3 | -1.01698541595346
ry | 4 | 0.0542660370094412
ry | 5 | 0.0189145042324314
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0271858636574295
ry | 1 | -0.328361371128659
ry | 2 | -0.314538919283902
ry | 3 | 0.0755211538957004
ry | 4 | 0.934653654190531
ry | 5 | 0.109524036197686
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0647317910944013
ry | 1 | 0.406291020335415
ry | 2 | 0.387398664037284
ry | 3 | -0.0736136560971222
ry | 4 | 0.206204697452064
ry | 5 | -0.108053659180562
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.160878639052766
ry | 1 | -0.136656931824670
ry | 2 | -0.0643903309963855
ry | 3 | 0.265076117944775
ry | 4 | -1.02316138921533
ry | 5 | -0.203936384911040
