ry | 0 | -0.869472124514347
ry | 1 | -0.235197827607827
ry | 2 | 0.700991050520645
ry | 3 | 0.722073037633288
ry | 4 | 0.327587757569635
ry | 5 | -0.162717087145113
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.142983901367346
ry | 1 | 0.100829035775255
ry | 2 | -0.183312580767023
ry | 3 | -0.0634948995668763
ry | 4 | 0.272390959503837
ry | 5 | -0.0407502879868838
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.06465968518561
ry | 1 | -0.0452206719512962
ry | 2 | 0.267661168332722
ry | 3 | 0.145139405225159
ry | 4 | 0.0516764471223158
ry | 5 | -0.486534021225389
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.217994346944620
ry | 1 | 0.127114495632730
ry | 2 | 0.467657498964753
ry | 3 | 0.865570521167956
ry | 4 | 0.266734857388242
ry | 5 | 0.505230850433511
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.360722975200078
ry | 1 | -0.135232565773231
ry | 2 | -1.09933110135521
ry | 3 | -0.720807238944784
ry | 4 | 0.142173822681578
ry | 5 | -0.0275198013729938
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0677336815908151
ry | 1 | -0.132830396934117
ry | 2 | 0.0872059052882776
ry | 3 | 0.0434779606747845
ry | 4 | 0.278773033552350
ry | 5 | -0.121993556618129
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0682924664099998
ry | 1 | 0.756004673924500
ry | 2 | 0.515189990157128
ry | 3 | -0.0860131289791677
ry | 4 | -0.0402966361707859
ry | 5 | 0.193177606263140
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.71387447567672
ry | 1 | -0.403810507000035
ry | 2 | 0.0618491102812697
ry | 3 | -0.399461474131882
ry | 4 | -0.402229963909965
ry | 5 | 0.0459524763002072
