ry | 0 | -0.0424171816153268
ry | 1 | -0.0421396677933391
ry | 2 | -0.00444891862501714
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00353028140920815
ry | 1 | -0.0222901339055513
ry | 2 | 0.00205371150083739
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0406644944491034
ry | 1 | -0.0408488442397077
ry | 2 | 0.00214622467852754
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.787999723385693
ry | 1 | -0.0241955972912856
ry | 2 | -0.00155732720161779
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0589646415525479
ry | 1 | 0.0611179072299150
ry | 2 | -0.00740981187900330
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000263121713781384
ry | 1 | -0.0271826341337540
ry | 2 | 0.00148823464351915
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0439316777609126
ry | 1 | 0.0623353225143741
ry | 2 | 0.00799158629434434
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.781587415482811
ry | 1 | -0.0273998192850769
ry | 2 | 0.000842126285298487
