ry | 0 | 0.103725421901777
ry | 1 | 0.0112060384372048
ry | 2 | 0.0388889822269869
ry | 3 | -0.555422847026126
ry | 4 | 0.129595678851347
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.280318539239996
ry | 1 | 0.161003163759098
ry | 2 | -0.307384338151072
ry | 3 | -0.819920132578339
ry | 4 | 0.144934011484401
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.129990506006997
ry | 1 | 0.0575233486098010
ry | 2 | -0.301132352189620
ry | 3 | -0.454956984146562
ry | 4 | -0.156226734466055
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.123883200424582
ry | 1 | 0.00238475843959800
ry | 2 | -0.0701242941767896
ry | 3 | 0.666424896028134
ry | 4 | -0.202948390842897
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.178341078892510
ry | 1 | -0.0610269416166677
ry | 2 | 0.231031951549660
ry | 3 | 0.391267018746920
ry | 4 | 0.0527268569753814
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0754245903609242
ry | 1 | -0.0820240126190840
ry | 2 | 0.231583787071134
ry | 3 | -0.236713953842009
ry | 4 | -0.161812370193889
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.389502755828013
ry | 1 | 0.199329951248982
ry | 2 | -0.309841954471780
ry | 3 | -0.488887124238263
ry | 4 | 0.282123924153980
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.240766705605539
ry | 1 | -0.0234024597688225
ry | 2 | 0.0133862348429778
ry | 3 | 0.737471816075601
ry | 4 | -0.345189945957775
